20,0.23213628
20,0.24429855
20,0.24069360
20,0.28256460
20,0.30229111
20,0.29991049
20,0.20305730
20,0.24143992
20,0.35500045
20,0.24147372
21,0.19036860
21,0.24966517
21,0.26490224
21,0.23949592
21,0.18239634
21,0.38081906
21,0.28061876
21,0.25799990
21,0.24984718
21,0.17100178
22,0.22752969
22,0.20027505
22,0.26466085
22,0.18569111
22,0.25578422
22,0.31749243
22,0.23216840
22,0.26097203
22,0.19186593
22,0.30447784
23,0.20935877
23,0.17258738
23,0.31602722
23,0.15411825
23,0.21751029
23,0.14538491
23,0.32424714
23,0.23920363
23,0.21355046
23,0.18816501
24,0.20971210
24,0.21243509
24,0.24928588
24,0.19521558
24,0.19959057
24,0.20102593
24,0.21561188
24,0.22082918
24,0.15055227
24,0.17597903
25,0.16619442
25,0.13754388
25,0.14443614
25,0.20160674
25,0.12803416
25,0.17728531
25,0.14673546
25,0.15494686
25,0.08382280
25,0.05243578
26,0.15418026
26,0.17878449
26,0.12693865
26,0.13668340
26,0.16552296
26,0.18383179
26,0.12231934
26,0.26878099
26,0.13600374
26,0.13070947
27,0.14375013
27,0.12397154
27,0.11886524
27,0.08718422
27,0.17941997
27,0.19464654
27,0.16718527
27,0.16362247
27,0.12626963
27,0.16301518
28,0.15142179
28,0.17808847
28,0.17514877
28,0.13454651
28,0.06913740
28,0.03752869
28,0.15421890
28,0.09340185
28,0.14166059
28,0.16322962
29,0.13102915
29,0.10732512
29,0.10547638
29,0.04584784
29,0.16810912
29,0.20181889
29,0.14878997
29,0.08625009
29,0.23782085
29,0.12308694
30,0.17400422
30,0.13020037
30,0.09737042
30,0.08776294
30,0.14901052
30,0.12017557
30,0.09141864
30,0.08747442
30,0.09762281
30,0.14492530
31,0.03153065
31,0.13218507
31,0.03213774
31,0.08846647
31,0.10071472
31,0.08960270
31,0.10441913
31,0.12602644
31,0.08567593
31,0.07249550
32,0.14429889
32,0.08442622
32,0.09465649
32,0.02390506
32,0.08583250
32,0.10109692
32,0.18216114
32,0.05101160
32,0.05325622
32,0.17786005
33,0.05989785
33,0.11403768
33,0.08648141
33,0.04430301
33,0.10116488
33,0.07673846
33,0.00364338
33,0.13284463
33,0.04626412
33,0.10503232
34,0.05018690
34,0.13811283
34,0.06013767
34,0.10094639
34,0.12535381
34,0.09014078
34,0.10461862
34,0.02070637
34,0.02425446
34,0.07164000
35,0.05728754
35,0.04243094
35,0.05184051
35,0.04852023
35,0.06642265
35,0.08911761
35,0.01977016
35,0.05487476
35,0.10415548
35,0.00065634
36,-0.01015827
36,0.02821196
36,0.11103752
36,0.01271252
36,-0.02232137
36,0.05478622
36,-0.02871043
36,0.07186655
36,0.07659283
36,0.05626668
37,0.02242040
37,0.04256670
37,0.05036511
37,0.08681533
37,0.05991666
37,0.06040166
37,0.01484938
37,0.05121853
37,0.14137381
37,0.05082160
38,-0.07092566
38,0.03726329
38,-0.02148713
38,-0.02648098
38,0.05739386
38,0.06359835
38,0.06246898
38,0.02870775
38,0.04440941
38,-0.04440834
39,0.03816361
39,-0.01258250
39,-0.03633866
39,0.00837041
39,0.03522334
39,0.09339139
39,0.01669051
39,-0.00433150
39,-0.03509046
39,0.04536181
40,0.04848628
40,-0.00860390
40,-0.02399924
40,-0.05021694
40,0.11854508
40,-0.02882410
40,0.09944367
40,-0.00953801
40,-0.03719255
40,-0.00298573
41,-0.00579092
41,0.04874809
41,0.12206426
41,0.02154810
41,-0.01638201
41,-0.03134833
41,0.00696389
41,0.01748023
41,0.00941578
41,-0.04127660
42,-0.03951584
42,0.02759659
42,-0.01073282
42,-0.00576879
42,0.04071528
42,0.08979423
42,-0.01632609
42,-0.01282280
42,0.02079090
42,0.22231768
43,-0.05155377
43,-0.05380495
43,0.02022491
43,-0.02992193
43,-0.06132209
43,-0.06516437
43,0.01722690
43,0.14951447
43,-0.01232776
43,-0.05739535
44,0.05331734
44,-0.01861301
44,0.01296700
44,0.03768133
44,-0.04878244
44,-0.03843388
44,-0.02021410
44,-0.07200179
44,-0.06058481
44,-0.09260673
45,-0.06695814
45,0.02083028
45,-0.03426555
45,0.00240924
45,0.03029988
45,0.02619812
45,-0.03895053
45,-0.08324661
45,-0.03352178
45,-0.05212382
46,-0.06579611
46,-0.01322293
46,-0.04365832
46,-0.04810032
46,-0.03485242
46,-0.03284414
46,0.01986929
46,0.00231376
46,-0.03463917
46,-0.04600364
47,-0.05720740
47,0.01537335
47,-0.07273266
47,-0.05404204
47,-0.04333303
47,-0.05269618
47,-0.07754230
47,-0.05474311
47,-0.00586232
47,-0.08634061
48,-0.10687836
48,-0.06120220
48,-0.03647675
48,-0.03408378
48,-0.05311071
48,-0.06715626
48,-0.05306671
48,-0.06030834
48,-0.13575440
48,-0.07221243
49,-0.03213303
49,-0.04551094
49,-0.01513649
49,-0.01936759
49,-0.02656980
49,-0.09516719
49,-0.03954060
49,-0.02315502
49,-0.06231380
49,-0.07618009
50,-0.02580281
50,-0.07033106
50,-0.01416358
50,-0.09664961
50,-0.07488006
50,0.05008429
50,-0.07308019
50,-0.04251211
50,-0.07422112
50,-0.09844484
51,-0.10277062
51,-0.11778248
51,0.00284379
51,-0.10417256
51,-0.04484454
51,-0.00347575
51,-0.02862966
51,-0.03830879
51,-0.00894182
51,-0.07299304
52,-0.11690748
52,-0.04965739
52,-0.07695827
52,-0.08893309
52,-0.16862895
52,-0.03225778
52,-0.03758990
52,-0.08285567
52,-0.05147671
52,-0.06937130
53,-0.10565631
53,-0.07124807
53,-0.06837557
53,-0.08731598
53,-0.09947252
53,-0.02056683
53,-0.12047044
53,-0.08957791
53,-0.07729390
53,-0.11095731
54,-0.11300814
54,-0.13964875
54,-0.11823956
54,-0.08595869
54,-0.09086148
54,-0.05554502
54,-0.12048206
54,-0.04051702
54,-0.10897528
54,-0.11758518
55,-0.11308212
55,-0.13212858
55,0.02934499
55,-0.12152955
55,-0.14352867
55,-0.04469858
55,-0.03359910
55,-0.08562205
55,-0.07557949
55,-0.12773806
56,-0.14284162
56,-0.08573636
56,-0.07748577
56,-0.12129188
56,-0.11409426
56,-0.05467814
56,-0.06972627
56,-0.06599578
56,-0.05089601
56,-0.08683602
57,-0.05753761
57,-0.06923708
57,-0.06589679
57,-0.17758665
57,-0.11731147
57,-0.10973172
57,-0.05828752
57,-0.01672635
57,-0.06668823
57,-0.12982823
58,-0.16424852
58,-0.15472817
58,-0.11193262
58,-0.08185501
58,-0.02189770
58,-0.13417596
58,-0.11434885
58,-0.14035758
58,-0.12435945
58,-0.10366810
59,-0.07763151
59,-0.03940914
59,-0.07559917
59,-0.15137575
59,-0.08200559
59,-0.11541647
59,-0.13069444
59,-0.10837295
59,-0.13585425
59,-0.08494498
60,-0.08526289
60,-0.12571904
60,-0.13511509
60,-0.10471884
60,-0.13538599
60,-0.09282688
60,-0.11140032
60,-0.11797974
60,-0.16184064
60,-0.10048246
61,-0.10286629
61,-0.12348405
61,-0.16323982
61,-0.12271759
61,-0.14704856
61,-0.10954111
61,-0.06585039
61,-0.12159852
61,-0.07737422
61,-0.06968444
62,-0.08396884
62,-0.10576346
62,-0.15788369
62,-0.11635144
62,-0.14040002
62,-0.13020223
62,-0.15382325
62,-0.10398814
62,-0.17238756
62,-0.08281213
63,-0.13110653
63,-0.15548904
63,-0.10296401
63,-0.16872698
63,-0.15906540
63,-0.14196886
63,-0.15655577
63,-0.07340416
63,-0.05997140
63,-0.13878190
64,-0.06624888
64,-0.14968031
64,-0.12078416
64,-0.17164470
64,-0.11607782
64,-0.14942307
64,-0.13418300
64,-0.09750917
64,-0.13130647
64,-0.15220907
65,-0.18345879
65,-0.16365197
65,-0.17706847
65,-0.15654444
65,-0.15880967
65,-0.15416711
65,-0.09992425
65,-0.13630456
65,-0.07806800
65,-0.17372808
66,-0.11690527
66,-0.16784503
66,-0.13328719
66,-0.16617253
66,-0.08934059
66,-0.17594110
66,-0.16753066
66,-0.09530157
66,-0.10392448
66,-0.17752212
67,-0.18698221
67,-0.12190371
67,-0.21843137
67,-0.14351559
67,-0.14419477
67,-0.11641645
67,-0.15533570
67,-0.09875781
67,-0.12023422
67,-0.19349695
68,-0.15088259
68,-0.14066770
68,-0.14336158
68,-0.11383232
68,-0.11657848
68,-0.14299156
68,-0.18438303
68,-0.16187248
68,-0.13455321
68,-0.19773553
69,-0.20542651
69,-0.14944371
69,-0.19544780
69,-0.20704425
69,-0.15791227
69,-0.18506058
69,-0.18585900
69,-0.17498929
69,-0.20302763
69,-0.21273137
70,-0.16522206
70,-0.13748379
70,-0.19019351
70,-0.18019807
70,-0.17140574
70,-0.07962650
70,-0.20596648
70,-0.09747499
70,-0.20884731
70,-0.13092760
71,-0.21552706
71,-0.14732894
71,-0.12584246
71,-0.13623933
71,-0.17216552
71,-0.23501642
71,-0.15966465
71,-0.18226318
71,-0.18388157
71,-0.17859692
72,-0.13924985
72,-0.17946354
72,-0.13210548
72,-0.18115756
72,-0.19557530
72,-0.14595565
72,-0.12524641
72,-0.15202725
72,-0.10498569
72,-0.21750789
73,-0.13296883
73,-0.15492661
73,-0.13561641
73,-0.15776867
73,-0.21228979
73,-0.11280639
73,-0.18722559
73,-0.21711802
73,-0.15428250
73,-0.16690026
74,-0.20990248
74,-0.20963918
74,-0.13160606
74,-0.12249744
74,-0.20479694
74,-0.14962958
74,-0.13592151
74,-0.15376458
74,-0.18900076
74,-0.14711178
75,-0.17140842
75,-0.17384764
75,-0.18937846
75,-0.09922831
75,-0.15356584
75,-0.18466217
75,-0.12553814
75,-0.18139092
75,-0.23495705
75,-0.21203561
76,-0.19870223
76,-0.21643652
76,-0.15674488
76,-0.12366894
76,-0.17803980
76,-0.17245137
76,-0.15902420
76,-0.22365776
76,-0.17427538
76,-0.19730863
77,-0.17506592
77,-0.23525350
77,-0.14833468
77,-0.23125030
77,-0.16752529
77,-0.14106339
77,-0.18345922
77,-0.17851715
77,-0.18047313
77,-0.12689363
78,-0.16674563
78,-0.21178443
78,-0.23704430
78,-0.23503743
78,-0.11567197
78,-0.21667305
78,-0.15858440
78,-0.16491060
78,-0.26458419
78,-0.24640763
79,-0.12953697
79,-0.25506350
79,-0.12484576
79,-0.15710309
79,-0.20675755
79,-0.23666211
79,-0.16131117
79,-0.17135853
79,-0.17135527
79,-0.11385959
80,-0.17951506
80,-0.19987343
80,-0.09169659
80,-0.20005960
80,-0.13811643
80,-0.21942780
80,-0.19790095
80,-0.23156039
80,-0.18369279
80,-0.21744747
81,-0.16774765
81,-0.24345649
81,-0.20742444
81,-0.18418327
81,-0.15396658
81,-0.22447356
81,-0.25499826
81,-0.15850980
81,-0.23660738
81,-0.20279392
82,-0.19906638
82,-0.24382092
82,-0.20648894
82,-0.19489043
82,-0.19733763
82,-0.19349446
82,-0.22095536
82,-0.17976066
82,-0.25059732
82,-0.25485945
83,-0.11591289
83,-0.19413924
83,-0.18977511
83,-0.17220775
83,-0.19835056
83,-0.17059760
83,-0.19495341
83,-0.23153543
83,-0.14643965
83,-0.20251078
84,-0.25482301
84,-0.20126959
84,-0.20135290
84,-0.23650275
84,-0.20904832
84,-0.21789578
84,-0.19388531
84,-0.20564260
84,-0.21088160
84,-0.25163410
85,-0.25521442
85,-0.19388829
85,-0.25693140
85,-0.23468063
85,-0.25307570
85,-0.19368713
85,-0.12469281
85,-0.22401851
85,-0.21451629
85,-0.24504450
86,-0.21662357
86,-0.20431130
86,-0.21280604
86,-0.21665811
86,-0.25975030
86,-0.20592181
86,-0.24352945
86,-0.22743879
86,-0.18490261
86,-0.16132088
87,-0.25943519
87,-0.25603591
87,-0.20261787
87,-0.22794424
87,-0.25163601
87,-0.26296320
87,-0.21838217
87,-0.28404068
87,-0.26007629
87,-0.25269061
88,-0.20707726
88,-0.27778697
88,-0.26330568
88,-0.18073673
88,-0.20821301
88,-0.23526797
88,-0.17865667
88,-0.27829342
88,-0.15630817
88,-0.24124210
89,-0.17779288
89,-0.24196536
89,-0.18532793
89,-0.21229879
89,-0.22700639
89,-0.25393138
89,-0.19403029
89,-0.21511006
89,-0.25815835
89,-0.21955073
90,-0.22787357
90,-0.18635158
90,-0.21302124
90,-0.30369599
90,-0.22470516
90,-0.24260867
90,-0.22792128
90,-0.26924399
90,-0.30769705
90,-0.29676974
91,-0.25453394
91,-0.20820560
91,-0.26706004
91,-0.22930384
91,-0.19342392
91,-0.25621074
91,-0.24400419
91,-0.23943611
91,-0.25149199
91,-0.22802603
92,-0.30500449
92,-0.21377601
92,-0.23379466
92,-0.19967144
92,-0.21747240
92,-0.26559092
92,-0.27611734
92,-0.26080687
92,-0.20426362
92,-0.25020928
93,-0.25259139
93,-0.28075335
93,-0.24297932
93,-0.21439518
93,-0.26541236
93,-0.29493197
93,-0.26262662
93,-0.21792810
93,-0.26601473
93,-0.28730213
94,-0.25080351
94,-0.30620536
94,-0.23271929
94,-0.25248120
94,-0.14960202
94,-0.27985868
94,-0.24091201
94,-0.30707064
94,-0.26775573
94,-0.23682743
95,-0.28824076
95,-0.29880096
95,-0.18284993
95,-0.26795933
95,-0.26968168
95,-0.27382294
95,-0.23261944
95,-0.28134493
95,-0.17495535
95,-0.27947351
96,-0.24138256
96,-0.28261337
96,-0.25569212
96,-0.26873675
96,-0.26455555
96,-0.29280858
96,-0.20608487
96,-0.31242821
96,-0.23148614
96,-0.29521218
97,-0.29156490
97,-0.25591495
97,-0.20503741
97,-0.28335960
97,-0.16543459
97,-0.27349100
97,-0.24489931
97,-0.21042915
97,-0.27854834
97,-0.21482483
98,-0.30469864
98,-0.32600777
98,-0.26194362
98,-0.23798303
98,-0.26050556
98,-0.26145706
98,-0.16071032
98,-0.25641271
98,-0.33965072
98,-0.22752731
99,-0.29265889
99,-0.28213654
99,-0.27682405
99,-0.17567309
99,-0.18681114
99,-0.18444785
99,-0.29884380
99,-0.30157751
99,-0.24850702
99,-0.24503055
